,X1,X2,X3,X4,X5
0,-1.03370592934,3.17134900716,-1.08815563119,2.74274942368,1.92686595605
1,-1.70811659763,2.00027466762,3.01107667853,1.05934259586,0.351388133454
2,-1.25077166244,2.75927441656,-1.62052063252,5.52619825662,-0.63513804983
3,-2.76716067109,-0.904560708335,-1.23691908958,4.21914855176,-0.478563201853
4,-1.92757137911,1.02744802452,-3.04024508814,2.98438529435,-0.575461870016
5,0.426326868411,6.02588197623,-0.439986617741,3.71158095052,0.790999831856
6,-0.843723553354,3.1444263638,-1.32845958462,6.81035012946,-1.75876796502
7,-1.36013641296,2.76612572207,-2.16825756654,7.77120464792,-1.69901336211
8,1.18349277962,11.7615088006,1.62942251589,3.77809125682,1.4198716862
9,-1.35714732109,2.39135689684,1.51562251141,5.32117226917,0.4855227625
10,-1.85511617601,1.10350725815,0.297321868342,1.64173350927,3.88893036519
11,-0.0775607295935,7.02689315331,-0.832549388322,3.13316486001,2.09978423246
12,-0.164836642195,7.0318961382,-1.57235371407,4.03705677193,1.05362187812
13,-2.53913562303,-1.42000981794,1.30881202166,5.30863386604,-1.75525536663
14,-0.894691331039,2.83555230547,0.631652056942,4.81003044344,2.12824169256
15,-0.433314215674,7.14449378507,0.636070622884,2.51660832203,0.608942607942
16,-0.742176630002,5.061403317,-0.488319996509,6.99429269914,-3.46198561838
17,-2.46308888005,-1.28815142785,0.617477969427,4.59462147647,2.26367031302
18,-1.64615786663,1.68249427134,1.17061417385,3.19476729024,1.56335427132
19,-0.705676335063,4.03602076652,1.88061250412,2.64511952862,-0.0498957553691
20,0.180618219993,7.3252832291,-2.04845822793,3.55712579545,2.41079021508
21,-1.9989272901,2.50801355247,-0.748550047532,4.31634400839,1.30629711741
22,0.0541742612592,6.1452030058,-0.847905028916,0.620233678022,1.00107280585
23,-0.655022275484,4.33348876482,1.3901707484,3.21542107245,2.4543122749
24,-3.85725660939,-5.25894598903,-0.433183636268,2.03147315494,2.40930591715
25,-1.92478843111,0.140503863922,1.3785749154,7.40607119144,-1.82272179235
26,-1.50662951409,2.68803635572,1.09594261733,4.40634664528,-0.493166478532
27,-0.478041310059,5.05599524063,-0.0457371567981,-0.70469170786,1.4776455684
28,-1.32661551733,2.12343884829,2.57427465311,4.97003552241,0.70196848499
29,-2.07314323675,0.415793396289,2.76315712778,6.9179246199,-2.47193652354
30,-3.46855345951,-4.58703232608,-4.00203506635,5.18529878615,0.618945005877
31,-2.00464714148,-0.201297212227,-1.05168541769,4.92486579832,0.907915594813
32,-0.0147284699685,6.89732733935,-1.57665498334,4.9307916852,1.71843360416
33,-0.701505335528,4.63525326551,0.255203172605,3.29768026918,3.53041112806
34,-0.253775143905,5.35531676363,-2.91186201655,5.28764151903,-1.50324172447
35,0.350504186109,9.26358826939,2.49727330397,2.86938684235,0.243685523401
36,-1.18479220129,3.15507085867,-0.65263786579,0.961330077678,1.82317116274
37,-1.47707951536,0.905734687876,-0.438636447693,3.81465957739,0.477784523295
38,-2.37495700446,1.67105859202,1.93165610904,2.4715885914,2.32707866739
39,-0.721029714043,4.03272290916,-2.1777078877,-1.03491442151,-0.952613522619
40,-3.0942218683,-3.44601305367,-2.07046366702,3.45707819844,2.35644999196
41,-1.5660225662,0.349797916374,-0.635248152627,2.76049946208,0.230129070017
42,-0.650263293974,5.6011112078,-1.53591571824,8.22513368286,-0.847040968941
43,-2.27798085739,-0.165579785547,-1.22959333916,-0.453027953431,1.55644838992
44,0.218681912524,6.45211652752,-1.44794471602,3.7049415202,0.252858460168
45,-0.123083512835,5.56029631564,0.103057684904,6.50574755498,0.451486336641
46,0.0287191904332,6.4874571968,1.43240849905,2.85757711338,0.291818554713
47,0.0850897677435,6.26867320418,-0.690924779401,0.737096231783,0.900872106663
48,0.262741538907,5.80850728686,2.33863467094,4.29824338265,-0.418078884716
49,-0.594022205327,6.4806301038,-1.47904410515,-0.107012426483,1.40509704685
50,-0.0239217293123,8.42440088385,2.0681514062,2.74680592377,4.10524018916
51,-1.29589673004,1.66140273245,2.10804578796,4.8588359366,-0.3273314865
52,-1.21495497823,3.65621183753,-4.60216605121,3.28263833187,0.738508970053
53,0.0544163968365,6.81582971373,1.38841104104,7.33918180724,-2.36797742123
54,-1.28989897557,2.68859327626,0.262710610182,4.51619616228,0.118003716976
55,-1.71370191812,0.680040790632,0.24444640988,3.94364055393,1.43991185835
56,-0.230708857046,4.7090565739,1.14504192844,2.7591481708,-0.38454970652
57,-2.33618331703,-1.9538153596,-8.6221920907e-05,6.33760532528,-0.72128539664
58,-0.5421470068,4.38934289333,-1.38600705766,4.12792163267,0.0658991851797
59,-0.657644138525,3.46177059013,-1.84031047929,5.49062170464,0.0651209233627
60,-1.86076186272,-0.382264404464,1.04278068219,5.00884492656,-0.280109023206
61,-0.569744820242,3.53769645827,0.579862361458,2.17969878591,1.31166515162
62,-1.30369486564,3.90312677907,3.06879809895,1.09054100106,2.00424844157
63,-0.293079356666,5.13297443137,1.05249616039,0.567647333876,2.8944629716
64,-1.08470429974,2.36488816019,-3.57744364851,-1.80605603456,1.38189507161
65,-1.95419582122,0.934910479315,3.51673024154,1.48057458759,-0.260031244348
66,0.355635671307,9.68667576383,3.23013311878,1.80266628418,0.724224310857
67,0.154885135408,6.1084177499,1.1568188869,2.45141410513,0.958320966292
68,-1.33486400886,1.98748589206,0.769881185491,-0.591153961378,2.73390284864
69,-1.44339294322,2.94694613493,-0.586848177322,5.0486164136,-0.453631203391
70,-1.9522125906,-1.34786755291,1.1096041664,2.51298314327,2.12816261577
71,-0.412936054249,6.79341916289,-0.0997599202042,4.16782214714,1.80139933682
72,-2.03071632477,-0.962661222712,1.47564597763,4.74446159779,1.15565265176
73,-1.98938666714,-1.28879248044,-0.0896815864584,4.15057507,0.245519282286
74,-2.2972912035,-0.431685139042,-0.885535530398,0.723986428814,1.33032413958
75,-2.18307716844,0.013257596813,0.547143503475,0.569077916714,3.14202925259
76,0.938455587294,9.01396099213,-2.43143911326,1.84700526438,3.27172666301
77,1.23313457046,9.59953247565,-1.27813933707,3.94860187963,-1.41689279531
78,-1.12311740546,2.8304559748,-2.05321949105,1.78691894683,0.0836733756294
79,-2.27098130194,-0.0767873641197,-1.27113602465,2.43240766504,0.721121850112
80,-1.52097058362,2.03304152695,2.85874446991,1.61733281506,3.43780631351
81,-1.87599079577,2.30057383723,-0.372938486845,-0.268358900906,2.32006445361
82,0.91372867754,7.62107701411,1.39190303241,1.81763213474,0.725330051507
83,-2.82318092411,-1.91281104381,1.30337706877,1.87465710724,1.02543830728
84,-1.20833130642,1.55722753816,-2.42362978584,3.67262140042,0.778591787901
85,-0.267695644228,6.20868551618,0.305878569257,4.1994455326,0.427521706227
86,0.390763327251,8.87013169197,0.330498636508,4.75497342674,2.58079982999
87,-2.82175932856,-2.02773910836,-0.18261659869,0.323492458879,1.03829820031
88,-1.31228848248,1.02116095113,-0.072764524512,0.203416813972,4.53922095154
89,-2.04317469141,2.06921294095,2.13388588809,0.814435925075,5.16054519964
90,0.849551036768,10.0335208324,0.451860227902,3.40496201704,-1.29916678263
91,-1.52917166669,0.889052243858,2.30446242243,1.08969500175,2.30777060719
92,-0.529467168786,5.17453700439,-0.126090552447,6.18204766558,-1.14543565745
93,-1.57458503628,1.8855020854,-2.05489744791,2.06614313269,0.275867058705
94,-0.134106072379,7.19103723179,1.50657597818,2.17815010806,4.27156673654
95,-0.0811245409349,7.83793724819,0.418372913459,4.35108650773,0.346596939302
96,-0.363427431648,4.80895325334,1.52815390596,1.55692596342,1.93919307969
97,-1.69038762494,-0.329275894146,1.63165635391,6.32779640486,-1.78544922308
98,-1.33381442293,1.41317562024,-0.154777117689,2.96635406814,1.95760937937
99,-0.847658302357,2.85735360179,-1.21706948325,4.85804355281,-0.24492507913
100,-2.425593422,-1.18697339332,-1.82794912321,6.72125993037,-0.0148287356037
101,-2.19905318327,-0.759651413289,1.84628341692,6.28356462039,0.539225351469
102,0.040902272616,5.54115391866,-0.521705357354,3.61202689838,2.1533216749
103,0.33596158541,5.88077022364,0.94182400244,2.4290618413,1.62730805792
104,-0.507972056681,5.94674014017,4.18544084507,4.86535118554,-1.3809492134
105,-0.242546864881,6.82435264924,1.02487186791,4.57238456041,2.45847845758
106,-0.767093526096,4.89742015877,-1.25932192718,5.62669595429,1.34166562429
107,-3.38648434288,-4.48156889825,1.20049898555,5.38886596873,2.13083724577
108,-0.832053023548,3.1476603434,-1.00319342095,4.43779196808,-0.209328225531
109,1.04165121053,10.0468469361,-1.10281138895,0.192558634838,2.63806285004
110,-1.68817318548,1.56933908186,-2.37854697536,1.89644212059,2.24822842104
111,-1.59584702302,1.20033426691,1.0738442656,1.84338594997,1.58176687206
112,-0.903470673112,4.85929144895,-2.11503800819,3.68113922749,2.45021777383
113,-1.18112623155,1.95485652373,-0.602577663417,2.57456135618,1.28884165375
114,-0.060161734129,6.98318951142,-3.09913326495,3.69189610767,0.595494419874
115,-1.09156263475,2.27102691874,-0.502420528137,2.7695526583,-0.394162984861
116,-2.15552898547,-0.187258863007,2.27209116154,5.5382599701,2.71210765694
117,-2.12161451769,0.0269063903097,-3.3277271649,3.755029352,0.942855099113
118,-1.26485254357,3.30958204419,-1.61330219328,4.62841790168,0.354907463272
119,-1.68296014896,0.318125018949,1.47428310516,1.07140834057,4.3135026807
120,-2.90469834826,-0.142708378016,0.599033100253,1.91523602239,-1.68693567115
121,-1.05171478357,3.97832613157,-0.384543557834,2.10250247363,0.929961917169
122,-1.96082582527,-0.881515962722,1.87845333032,4.98386061389,0.396388240668
123,-0.264500784188,5.72170541625,-1.45624805435,0.409841159936,2.6406513365
124,-0.350562243431,4.23530589529,3.82182672655,2.43911302607,0.0659863570735
125,0.674807769044,8.82357759979,-1.93486932841,0.801926228206,3.33244911001
126,-0.0990941653705,6.66884286404,-2.11215666056,0.338135217735,2.78275495403
127,-1.15416735985,3.98837820741,1.30580666405,3.63668629885,-0.957070303037
128,-1.18064745584,2.33440327244,-0.809582912904,4.33327908008,0.696610109275
129,-0.358714156263,4.5483040673,0.576206092267,3.74649727852,1.89649990033
130,-2.24306947446,0.154490710309,-2.45789915016,3.2617017796,-0.138247538016
131,0.828166499595,8.50708489262,2.88412240224,5.03875200477,2.71490572886
132,-0.29484684423,5.3067055565,-0.00786389815732,4.2127053431,1.72037173792
133,-1.36081227675,1.11153810103,-1.635073528,3.40172789601,1.31178181476
134,-1.16831150127,1.75486806331,-0.110417609245,4.88511766679,0.484703004433
135,-0.0201484253756,3.07213053398,1.46942919751,0.476248126578,-0.0984794625343
136,-0.486823737972,4.19558550017,1.37577266792,4.20825011023,2.9017176668
137,-1.35407421465,2.62202735418,-0.128016595104,0.676504280684,0.554385891213
138,-0.378823927362,5.18191034088,-1.88032889351,2.11264304779,1.16836762807
139,-0.93220933129,3.65968376823,2.99535985682,3.90291705852,2.17775653788
140,-1.10685299507,2.42983656808,1.45758659846,2.2139086918,1.24786055487
141,-1.7640124458,1.83234797473,1.18971543895,-0.133409840851,2.39349260314
142,-1.56311366601,0.606424264036,0.701431519187,3.80356125534,-0.828623975356
143,-1.93856303114,0.248816053202,0.0176072788084,2.26327040721,2.71497678265
144,0.288915156787,6.31459759536,-0.231397113947,5.08499679733,-3.47819101392
145,-1.23288489899,3.23546236455,-0.061626888796,2.03618438159,1.16650962185
146,-1.22034467507,3.76616436402,2.66145608477,2.70092594407,2.4808927263
147,-0.669634181477,4.59405268199,-1.79241332529,5.18881164382,1.34735006924
148,0.600758630867,9.29283820746,-2.554760575,3.13640067234,1.2288317024
149,-1.25066897855,3.93585101113,1.32565298268,2.67573961507,2.26577053931
150,-0.305713577248,3.70864761604,0.103087917127,1.51208633658,1.32607785272
151,-1.67570813626,0.998542179811,-1.28427789084,3.04796738943,1.90197001174
152,-0.613479386866,4.11661532457,-1.1150648741,3.7993709092,3.4952994942
153,-1.56760881742,1.37546451045,-1.47141173596,0.196231575825,2.84837020335
154,-1.94852014158,-0.978828132484,-2.46038709565,2.90994530804,0.270279157019
155,0.0761049539606,6.62555785221,0.148099387016,1.8783025927,1.4195304964
156,-0.615147777817,5.1799965541,-1.85189956689,5.12985964267,1.16502914075
157,0.352632399747,6.61929999837,0.0335725033362,5.98864967286,-0.599225923776
158,0.381380804261,9.09241843638,0.201502093661,3.18712931136,1.19582039956
159,-0.354789447573,6.4447522233,0.927319198438,2.40327514163,0.24154858282
160,-1.1653773037,3.5954938307,1.1109829176,2.91797250654,2.08412933183
161,-1.92510773521,0.0677037445924,-2.50540981305,2.80466481775,2.11559222582
162,1.58740041463,11.7809067582,1.23412520339,2.46048555383,1.25151768641
163,-2.90395094468,-2.45081652071,2.35838943616,5.35288623658,-2.80360782094
164,-1.70762558929,3.22564216504,0.760591427716,-0.810064548045,4.29152937748
165,-1.40677024481,1.90669408265,-2.5900137626,2.6197489242,2.24431944123
166,0.323455895603,7.71854291901,-3.95491456086,0.323340461983,3.24338132294
167,-2.74866459393,-2.25677174866,2.13764219587,-0.431029044552,3.99420311141
168,-1.55078450875,0.327777070518,-1.13635555409,5.3451465761,0.0860457968656
169,-1.19205150488,4.01678386765,-0.821111361909,6.39223199081,0.162725184505
170,-1.81554979072,0.2457723144,-1.65157486125,5.2613688392,0.800352959075
171,1.07911226555,10.9760808038,1.64929397317,1.9775757756,1.03606523682
172,-2.71882953113,-1.55278122154,-1.66931322779,3.12145017894,1.6516198737
173,-0.230387659477,4.42908671222,-3.23738763267,0.83474552911,1.3459832924
174,-1.85709952466,0.333136902665,1.72344630787,1.41366149511,0.242584201376
175,0.0737965231611,9.00956017985,0.675564669463,3.77889448102,2.49684925694
176,-1.74282419795,1.66178017333,-0.588620386395,2.57771676771,-0.0710738004101
177,-1.8079892388,1.41985500793,-1.26361264701,1.08095200787,3.42831796144
178,0.148129878711,5.2137413307,-0.437848332183,1.90958061667,1.57102616045
179,-1.00152244151,3.15884159565,-2.39921945679,3.63827824737,0.860731611301
180,-0.548359368102,3.52101769604,2.25530574946,4.10395942015,-1.42354215523
181,-2.06392151741,0.565114896257,2.79699641025,1.73745061761,1.17414802507
182,-0.656983190668,3.30571764206,2.77233701741,5.87022264515,0.409572973743
183,-0.145092853357,6.75731065295,-0.236780841467,4.71519193858,2.21337265023
184,-0.235654812245,7.07178952238,-0.0344565312219,-1.99349862616,-0.160061143002
185,-1.19031674837,1.53438628469,2.12020011388,3.73985948536,0.941054739035
186,-0.468325969755,5.10810013979,-1.81051116241,1.54397884897,0.955364034917
187,-0.996120344169,3.02761439966,0.70526536663,2.87540743321,-0.759380598557
188,-1.8827648656,-0.0229391645772,2.53518066655,0.586050549139,1.71961447178
189,-1.4525822193,2.08638928454,-1.78342949283,6.80544574657,1.44865446055
190,-2.281302742,-1.14147421137,0.957892550175,4.53753754594,-0.219178926702
191,-1.46093638662,2.38194218239,-0.570877446766,4.48812915187,2.79570549514
192,-0.547758162923,5.12424296689,-1.42944133103,2.12564930031,5.36668234357
193,-1.89514451666,1.47055208821,1.06612608328,3.47992926441,0.829919079993
194,-0.797447824074,5.41432670111,-4.02611439903,1.08556394461,1.88576140248
195,0.409754969115,7.87958834456,1.44070227308,6.13880665011,-1.52879484756
196,-1.21101472592,4.58376306081,-1.83570578528,0.861244315828,2.07730435474
197,-0.476419515064,2.33921782822,-1.07456836978,0.601240343459,2.18729162436
198,-2.2761105409,0.978854164947,-0.38835557912,2.2868030912,-0.0290839981641
199,0.0409512683141,6.81809391202,1.45400440865,2.73804822718,1.17315449444
200,1.00523864211,11.2009306894,-2.0377925081,2.74468723796,1.94243194418
201,-3.25402376704,-3.29620222241,-0.979487368266,2.77296849395,0.83858025645
202,-2.5760012164,-1.57901448467,-0.0248101960623,3.41278940445,3.22740860723
203,-0.762590596741,3.4712998481,-0.178364245812,4.41785634992,-0.367033416584
204,-0.583673614758,4.57685061529,-2.1973281276,5.54059084703,0.0862192148936
205,-0.666287221223,3.90009654524,-1.88398571882,4.07865793957,2.16623457636
206,-0.586021195567,5.14158879113,-0.0548378447134,3.34453865051,0.0342280680374
207,-0.833329421651,4.65708101478,1.66706332799,6.62521137802,-1.37081256423
208,-1.8847218791,0.501043241505,-0.247921432321,2.72108015119,2.72661030468
209,-1.91580727393,0.50152579928,-2.73836639146,1.65694058981,2.43052236883
210,-1.91683663405,-0.25587199187,0.475187258994,3.77065428287,3.1260798239
211,0.639032463643,8.26585380832,-1.0505091852,1.97621974373,3.91049632502
212,1.10746433399,12.3656458633,-0.129379801522,2.38846942194,2.35128752471
213,-2.01285270605,0.69828264958,2.43470580826,6.11476331828,-0.733797787442
214,-0.955802603025,2.69204938322,1.4081474321,3.91538779214,1.1312408585
215,-0.875395968625,3.33398645846,-0.690909906234,-0.72633278035,2.78931314658
216,-0.376089521037,5.65988317431,-2.5451367419,1.27032663295,2.42153914988
217,-1.13621286168,1.70360141084,-2.97999639134,2.94452594381,2.32655276385
218,-0.0546039975365,5.87194896153,0.647548665725,4.26613929619,1.71584610935
219,-1.38594328343,3.58758578112,-0.719817023904,3.10870716884,0.160984286856
220,0.135638916949,6.0537344592,-0.693514102294,2.79246240937,1.46607778347
221,-2.48531293712,-1.20627388191,-0.303023787526,4.25126331833,0.922148909847
222,0.0946230950609,7.81676622436,2.4387089169,0.37525535571,2.61827356607
223,0.243171112947,8.09930142379,0.794349401452,6.52786650091,-2.30902047966
224,-2.44467269487,-0.373155251587,2.97368064478,1.32395213466,1.6648326525
225,1.24796712529,8.92699187335,-0.858590185491,0.901227938547,0.280314803265
226,-2.20910019706,1.8020564018,0.945607538053,1.71161331957,1.36988656953
227,-0.875935650477,4.45168636117,-0.148901935498,3.41114154359,0.485369040376
228,-2.32329273372,-2.87025351884,-0.493344113534,4.9579096999,-0.127345845567
229,-1.34950201292,2.73779685401,-0.135805437383,4.83723205756,0.743861657641
230,-0.854047428885,2.85999043733,1.40864801873,2.86277457017,-0.44627245473
231,-0.126839969809,6.60078925499,-1.43061653304,0.0619818680127,0.450888316337
232,-1.55624560134,0.212189117997,1.26383789412,3.54244553974,1.89370759269
233,-1.30030425767,3.69025959586,0.50408807645,6.29349103123,0.37901297306
234,-0.437479476116,4.72200857364,-0.406206848653,0.0884202703452,1.78293287771
235,-1.59274512222,0.768841816865,-0.540194546857,1.64913447213,1.83270537313
236,-1.81069015781,2.03805905145,1.67084463463,2.65933746188,-1.0416909419
237,0.312856589332,7.53689690585,-0.974429050003,-1.0817080603,4.08959635754
238,-1.76442038589,0.56652081448,-3.40928373552,2.20079660084,0.965645472611
239,-0.328598517288,5.00224381057,0.846828596305,3.33950277158,0.939639489028
240,-0.171289188606,5.10997532995,3.00162174696,5.55994161194,1.39570982349
241,-2.11515432955,-0.412212620567,0.575766658758,2.90277344215,0.279968608867
242,-0.50793487198,5.41942789785,1.61554399413,4.55232567299,2.74993972863
243,-0.787492743681,4.07659323744,0.028891647633,3.52191315228,-0.0292410089977
244,0.186031523631,7.62478016159,2.45038228046,1.91256188567,0.204737704899
245,-0.660706123875,5.02627864398,-2.18076742563,3.43534236675,2.9000578571
246,0.191916136283,6.76591856193,1.49919934347,1.08785892158,0.36767377206
247,-3.14580327704,-1.92701706451,-1.56603312493,2.96096501186,0.741022287963
248,-1.0789947266,3.0590283637,0.744344191031,2.36033974167,2.00229832788
249,-0.826835235061,5.59499916639,-0.590587896757,1.58023479063,1.96797384569
250,-1.29490218598,2.43635681992,-0.549970408992,3.38184591464,-0.281057177594
251,-0.16278958264,4.91813457494,3.71847196912,1.97553694441,1.87799947358
252,-1.23517942092,3.24050273349,1.32092841493,-0.238702186124,3.92463901383
253,-0.332123125218,4.83855063594,2.02806181145,3.2559206584,0.425659211439
254,-0.814838330858,3.73459102233,1.60477087056,-0.916501945805,3.20773173932
255,-1.82511847134,2.74710603134,-3.25617320316,2.85627440392,1.60875987025
256,0.575432938994,8.94479219191,1.62401755192,6.29635604284,-2.57440535881
257,-1.06954583728,4.25548261748,0.139249636404,4.89163278713,0.0746862489715
258,-0.485525400181,6.1938150752,1.87894893692,1.14573891793,3.09901880962
259,-0.316244762574,6.44054053556,0.809422053075,2.45277460728,1.42967093524
260,0.395689920393,6.14169378403,-0.531137082912,2.2368729448,0.254375772014
261,-1.75559198181,2.34802507811,1.3099864941,4.44795348523,2.0226172842
262,-3.24465777747,-2.54048119194,2.09872650584,4.8459052937,1.7542651816
