,X,Y
0,0.659134869238,8.52277076278
1,-1.34706276662,1.99820120366
2,-0.938598430176,3.81137135521
3,-1.645638643,1.99772784354
4,-1.83092132331,2.09830722261
5,-4.41712647498,-5.77803591298
6,-0.536878671215,3.23061444758
7,-1.90201903985,1.44039916063
8,-1.16355763365,3.92924451328
9,-0.438447808656,5.8491599165
10,-0.605049480319,5.13074122595
11,-1.04810403069,4.32971692297
12,-2.97480849187,-2.36053144227
13,2.02936515756,12.0674630453
14,0.375586094854,7.35410412583
15,1.00520853279,10.5398642034
16,-1.58754146086,2.20758150353
17,-0.748320215466,4.07680054026
18,-1.18438972307,3.05290901584
19,-0.542842215495,3.86514572562
20,-2.21186344237,1.98620032025
21,-0.842231029367,2.31909033541
22,-0.967687559172,2.49263314953
23,-0.570668591899,4.05807386165
24,-1.32330384499,3.50536107007
25,-0.562547921354,4.63166009983
26,-0.67114311111,4.16547071411
27,-0.627361669931,4.01901565854
28,-2.22521929982,-0.938755745666
29,-1.98972218956,0.592936972479
30,-2.46227637877,-1.69384572907
31,-0.776930834892,4.30130843149
32,-0.625652046177,4.38943634856
33,-0.548396068967,4.3053758881
34,-2.63811968243,-0.619203424391
35,-1.88165923831,2.23926159384
36,-0.824014175487,3.37423741998
37,-2.70870631029,-2.79191114054
38,-1.68342060466,2.54829097098
39,-0.859690401127,2.86145351431
40,-1.97210257365,-0.950497069344
41,-0.631503565646,4.82147061975
42,0.581504351536,7.7547487505
43,-0.685431944328,3.19191380823
44,-0.639927710876,4.17355086374
45,-0.3084812385,5.0558203716
46,-1.20358453569,3.38287947832
47,-2.37290542071,0.16962681889
48,-0.909307897764,4.30575317266
49,-3.06795235297,-2.4109272877
50,-2.02274329294,-0.905747735299
51,-0.387545816477,2.87964095151
52,0.487034224555,7.44615359123
53,-1.64455901276,1.03891505279
54,-1.90518552005,2.02308380324
55,0.171797238762,7.28780290759
56,-1.52479808849,2.65888364399
57,-1.8098287505,0.85403609232
58,-1.71762848108,2.11552862414
59,0.697919902631,9.44015781014
60,-1.97454871015,1.65153818626
61,-2.05546208717,-0.30659281804
62,0.151259230976,8.00467687719
63,-0.315482939472,6.11750666559
64,-0.857490827486,4.89415714489
65,-2.10645134344,0.365475386287
66,0.286104472844,7.98309480994
67,0.578469147203,7.22517464483
68,-0.771173216847,4.41660082755
69,-2.09895023466,0.3075764173
70,-2.15506449997,0.59125698171
71,-0.592117108409,4.59292815865
72,-2.11984426345,0.320534426119
73,-0.322273006486,4.4136167657
74,-1.50206010434,0.631848257137
75,-1.54786186536,2.98529843151
76,0.299850283472,8.29298379025
77,-0.889275699149,3.13445190815
78,-1.91929661859,0.865727931109
79,-0.091012564445,5.35044295356
80,-2.04058958844,-1.16553014803
81,-1.39015577323,4.62844158584
82,-0.923044428402,4.14155402068
83,-2.84614218171,-3.26362850952
84,-2.07903445804,1.22174834581
85,-0.35635349873,6.75729853295
86,0.813305732812,10.1768834446
87,-0.490074963833,3.314205242
88,0.293918106596,6.77258045653
89,-0.134681929457,5.68470014973
90,-1.36037788635,3.56779138354
91,-0.895270511167,4.22949673193
92,0.126796603554,7.22430829334
93,-0.448197719073,4.49585640825
94,0.204276832322,6.23578354557
95,-1.39595474745,2.16968493303
96,-0.287566274614,4.12226434723
97,-0.0233581417197,7.2128311159
98,-1.97732478177,1.7004254308
99,-0.549079283416,4.34717046007
100,-0.114291666404,6.09997395795
101,-0.189219166109,5.35529100852
102,-1.20914947565,2.81493434641
103,0.308413776056,6.85711518139
104,-1.21110372573,1.19448743164
105,-0.657006407924,5.52401290803
106,-1.73438579788,-0.256672445797
107,-2.37662496686,1.31746175157
108,-0.189946204024,5.08626391812
109,-1.95052344947,0.0202359734805
110,-1.99055043719,0.243126008272
111,-1.67673927717,2.72226583817
112,-1.47780413636,2.49851567369
113,-1.89712331516,1.29907617013
114,-0.538433313955,5.17781185673
115,-0.814230699063,3.6822086521
116,1.71662890091,11.6714217338
117,-1.89851388997,1.94398124073
118,-0.805315788364,3.73964272174
119,-1.02080429133,4.09687779625
120,-2.32106536937,0.0758491921405
121,-1.20728642319,3.58247888887
122,-1.8718856132,0.733916291371
123,0.474608769772,7.3658472178
124,-0.146059315927,5.83722638342
125,-1.24034551413,2.09847037339
126,-1.05566235687,4.18884905693
127,-0.729832869434,3.61432215973
128,-1.47727108799,1.12211391736
129,0.0537654495981,8.14609504303
130,1.90229697231,12.8602310247
131,-0.378152227039,5.55618524275
132,-1.40410499121,3.16029242165
133,-2.08028550483,0.727856581627
134,-0.56873943183,4.27255531493
135,-0.159487940023,6.72291071626
136,-1.26832781523,2.72844647032
137,-1.31832176027,1.08540501276
138,-1.86547451568,1.69782035714
139,-2.91085590773,-2.63007922334
140,-3.23179472824,-3.6395836983
141,-2.62659126078,-1.63855067427
142,-1.38237551992,0.940428365484
143,-2.92925945662,-2.96691807104
144,-0.920965207241,3.03178559536
145,-1.24593756866,1.90411688659
146,-1.65515392761,1.43626242236
147,-0.997681922871,3.80809822379
148,-1.48081262315,1.32171187115
149,-0.0235891336454,7.21175237424
150,-0.854562016092,3.455352305
151,-1.18642667622,2.13286067909
152,-1.45502700164,1.01690533543
153,-1.66494440342,2.45707153536
154,-2.1873962068,0.248772007085
155,-0.583236226467,4.35516968269
156,-1.55150888909,0.524123162989
157,-1.32424416757,3.73842622138
158,-0.782379695297,5.83882982941
159,0.54485730237,9.08598252917
160,-2.51111255006,-0.206224571651
161,0.281586150153,7.93157554713
162,-1.29125583138,3.92943168066
163,-1.78492553687,1.66474069512
164,-1.41522811041,2.2846273762
165,-1.11098190149,2.79137280817
166,-2.32887493207,-0.335408489892
167,-0.309159014733,4.76379114289
168,-0.0713837261623,5.55615012667
169,-0.929660595577,3.79878294821
170,-2.35154871136,-1.9951989024
171,-0.800763845169,3.63627660872
172,-0.722784897686,5.97532222295
173,-1.7166087158,1.65469120424
174,-2.42161975973,-0.206312561234
175,0.117733155966,7.17247366857
176,-1.01243078068,3.8322777927
177,-1.49549678844,1.4711934863
178,-1.27154372729,3.53128187413
179,-0.61117417383,4.60568020784
180,-0.768574301726,4.41359745489
181,-1.56482783609,-0.0714384841614
182,-2.91088055853,-2.00218735672
183,-0.567971202955,5.88276713965
184,-1.56063163705,2.04322817219
185,-0.927490834665,2.24408963137
186,-1.04633824573,3.58917773815
187,-0.101164293709,6.15392048863
188,-1.12582928139,2.96665668388
189,-0.912431473597,3.08946561533
190,-0.216040093117,5.79293902644
191,-1.88744722201,1.71165404422
192,-1.96721489505,-0.186311763459
193,-0.239245678463,5.77200599469
194,-2.84793944441,-1.42536115596
195,-0.656980891915,4.68082836154
196,0.363149115021,9.51385169939
197,-2.16630403412,0.577934011097
198,-1.26465194641,1.32203581742
199,-1.14623661218,3.46371194504
200,-1.2470502476,0.678613947937
201,-0.230049818326,6.80494351027
202,-1.59898075604,2.95171865725
203,-1.60612073081,2.73942246801
204,-2.48392565593,-1.71957949751
205,-1.8615230974,-0.657217667843
206,-0.509275693725,6.01136617772
207,-0.978939771642,4.97428230615
208,-1.59006991499,1.43434884503
209,-3.21098837097,-3.19368070084
210,0.041383193593,6.1102014113
211,-0.79730631443,4.73999297449
212,-1.36577138508,0.422756340318
213,-1.00085683052,3.79362854857
214,-2.45456880483,-1.66931607426
215,-1.44645730612,3.25139319651
216,-0.756446514547,4.73034243668
217,0.219368948876,6.08170439885
218,-2.48566861631,-2.55043366925
219,-1.37210385815,3.19257647154
220,-0.212424106161,5.09512277261
221,-1.85402146924,2.56410675726
222,0.992483661372,8.39569709969
223,-1.53135031043,1.36995964081
224,-0.859180068117,4.40377095867
225,-2.41795260787,-1.34548784389
226,-0.15628641287,5.81662015381
227,-1.59746494577,1.46760582408
228,-0.557526202594,5.5984432493
229,-0.758122625992,3.51605867246
230,-2.18471831474,-0.160916556926
231,-1.25987687249,1.40413553655
232,0.89756622936,8.43206983643
233,0.565973371289,7.94015162724
234,-2.30845292504,-0.272792150722
235,-0.832843900946,5.8695349272
236,0.719423754548,8.80436349809
237,-1.04239347997,3.20112675285
238,-2.03659110738,-2.8033643048
239,-0.684002823831,5.96070546772
240,-0.471962979452,4.54941622872
241,-0.233553604751,5.46786258974
242,-1.15206762115,2.24587057834
243,-1.22993064032,3.39834957264
244,-1.77206672246,0.0500759843733
